friend_tagg_count,pid,comment_count,like_count,post_type,fid,created_time,message,share_count
4,135126653278490_666212080169942,2,160,video_inline,135126653278490,2017-04-22T04:00:00+0000,"善旅行者，必知週末何處去也～
🌊 看到西澳迷人的藍藍大海，就立刻來搶酷航兵法《省錢大作戰》促銷最划算！從台北、高雄飛往柏斯及更多超酷目的地，含稅早鳥票價只要 TWD 1,888 起！促銷倒數 36 小時 ⏰ http://bit.ly/2pyKOi3",0
6,289990318975_10156018966273976,20,2501,multi_share,289990318975,2017-04-20T16:00:00+0000,"Cayenne Platinum Editon 白金限定版
升級百萬專屬精裝配備
建議售價320萬元起",38
0,164709646910260_1324388987608981,31,1320,photo,164709646910260,2017-04-29T03:15:00+0000,"在台灣某處，聽 風的呢喃！

有人知道小編在哪嗎? 

#ShotOnHTC",19
0,394413307347229_1296781917110359,15,50,album,394413307347229,2017-06-19T10:00:27+0000,"#CZ最動人~【暴雨中的 ""最美背影""】
6月15日，廣州持續雷雨，廣州-長春的CZ6378航班被迫取消。客艙門到遮雨棚，雖然只有不到5米的距離，可暴雨如注，快速走過也會淋濕。

「雨大，小心腳下。」、「請跟我來，我給您撐傘。」

南航乘務長管曉雪撐著傘，一次次地把旅客送下飛機。鞋太滑，她乾脆脫了鞋，赤腳來回。20分鐘後，旅客下機完畢，而管曉雪的雙腳在水裡已經泡的有點發白。
-------------------------------------------------
雷雨季裡，更多的運輸工作者正堅守在最前線，
為旅客的平安出行保駕護航，
南航台灣粉絲團於此再次向辛苦的一線人員致敬🙂",9
72,254012657963290_1575055682525641,72,781,multi_share,254012657963290,2017-06-21T09:46:23+0000,"【 💄 6/23-6/25 YSL 唇彩刻字快閃活動】
YSL GIRL 就是要炫燿自己的愛！

🎁  6/23-6/25於YSL 彩妝專櫃
購買任一底妝+任一唇妝，立即享有唇彩刻字服務壹次！

❤️ 凡至櫃上試妝，即可享有試妝兌換禮:https://goo.gl/XBKZo6

#mylipvibes #ysllip #yslbeautetw",28
0,286146600001_10158750867035002,0,79,photo,286146600001,2017-05-14T07:39:16+0000,"【感恩】
Xbox 台灣祝全天下的媽媽，母親節快樂！
#找老媽尬一場 #當媽的都是真強者",3
6,363470173013_10154425342068014,20,280,photo,363470173013,2017-03-10T10:00:00+0000,"#優惠券使用密技 #兩個套餐只要159
堡妹上次和朋友吃飯才發現優惠券真的 #太強大惹
你們知道嗎？兩個人，一人一份 #不用80塊 
就可以吃到完整的套餐欸
是不是真的超驚奇！！
堡妹用的優惠是 #總匯辣雞腿堡套餐 + #華鱈魚堡套餐 
=$159!!!   堡妹 #驚訝破表 也 #超值破表 了~~
粉絲棉周末沒事就 #揪朋友來吃省錢的，
好東西要跟好朋友分享咩~
這樣才能存下更多錢，之後可以一起出去玩、去旅遊啊！Let's GO~~~ >>https://goo.gl/1RiaRA
#省錢靠朋友 #吃愈多省愈多 #優惠券的正確使用",6
0,123897324016_10154885709589017,17,850,video_inline,123897324016,2017-04-07T03:20:34+0000,"搭載第7代 Intel 處理器的2in1平板筆電，有超強行動力，隨時隨地滿足你的求知慾！ 
-----------------------------------------------------------------
現在買↓↓↓
◆ PChome: http://intel.ly/2oKUdmq
◆ Yahoo 買指定2in1就送Targus後背包: http://intel.ly/2ofnqFt

#2in1 #Acer #SwitchAlpha12",26
0,893971203963485_1622804401080158,1,239,photo,893971203963485,2017-05-01T01:00:00+0000,"【＃心靈行動力】

如果一直在做相同的事，怎麼能渴望得到不同以往的結果？
想擁有高於現在的成就，就必須勇於嘗試未知的領域，發揮行動力，探索人生中的下一個高峰吧⛰

＃勇於嘗試 ＃探索下個不凡的成就",1
5,354389870307_10154367275650308,29,9485,photo,354389870307,2017-04-10T01:00:00+0000,"【官網限定優惠 限時搶購】

5月4日前，周周推出精選航點，只開放每周二三四限時搶購！同時預訂飯店，節省更多*! 心動價，去度假，立即鎖定國泰航空台灣官網。

詳情： https://goo.gl/RXtH2y
*須受細則及條款限制",111
0,124566150889508_1527486383930804,0,35,animated_image_share,124566150889508,2017-05-15T04:30:00+0000,"還在玩旅遊大亨過乾癮? 本週年中慶讓你旅遊夢成真!
治療旅遊魂不容易,我們懂你! 台北/高雄出發✈️吉隆坡、沙巴、馬尼拉、宿霧、棉蘭、雪梨、黃金海岸單程7折起📣‼️
優惠不等人, 旅遊勿蹉跎 https://goo.gl/ptWSWM",0
465,131307770301236_1263566473742021,858,1053,video_inline,131307770301236,2017-05-08T12:15:39+0000,"Pika Pika 水果x白米🍎清潔保養系列
日本原裝製造→https://goo.gl/75gCR8
想要擁有嬰兒般的光滑美肌，清潔、去角質、保養都要面面俱到！看小編用Pika Pika的水果亮白清潔x白米亮白保養全系列產品~還原成初生嬰兒的白嫩膚質💗快點影片看小編示範Pika Pika的兩種系列商品吧~內有小編素顏實測&超詳細介紹唷(๑•̀ㅂ•́)و✧

🔴小編特別加碼:於此貼文下方留言「Pika Pika 清潔、去角質、保養都面面俱到！」，
就有機會獲得Pika Pika產品唷! 
獎項名稱： 「Pika Pika 隨機新品」 3名 
活動日期：2017/5/8~2017/5/14 23:59
得獎公布：2017/5/21

#Watsons小編的非試不可",473
1,247279973061_10154394959713062,2,114,photo,247279973061,2017-04-01T13:36:30+0000,"【#日立冷氣 #愚人節真心不騙】
這是粉絲Nicole Hua在北海道阿寒湖邊拍的^_^
「到日本也不忘合照～雖然是台灣沒有的機型QQ」
這種把日立冷氣放在心裡的精神好棒💓
大家來幫這位可愛的小粉絲按個👍🏻把～",1
0,622567637810519_1380463748687567,1,253,photo,622567637810519,2017-05-11T12:00:00+0000,"Leavers Lace，是法國蕾絲的經典！以傳統的木機編織而成，製作過程耗時又費力；即便價值不菲，每年產地法國加萊（Calais）的產量仍然工不應求，被世界各大品牌所搶訂。

蕾絲作工繁複，是紗線經過不斷纏繞、交錯所編織而成的工藝精品。蕾絲最早源於 14 世紀的歐洲，當時是用金屬絲編織而成；隨著時代更迭，繼續再發展出化學纖維、棉質、絲質、……等各種不同纖維，除造就不同的質地與光澤，也影響了穿著時的身體觸感。

新推出這款華歌爾〔伊珊露絲〕內衣，採用媲美 Leavers 質感的 Code 彈性蕾絲，輕薄細緻的蝶翼隱隱閃著低調珠光，在精緻刺繡花樣上傾訴華麗迷人性感魅力。P-UP 剪裁結合支撐片與 Lycra Soft 緞面彈性布，型塑集中、托高的豐胸魅力，為您帶來安定親膚的穿著感受。

#Wacoal #伊珊露絲 #Leavers質感 #Code彈性蕾絲 #P-UP剪裁 #Lycra Soft 緞面彈性布

圖片來自 Pexels，https://goo.gl/TrKzW3",24
2,147420985293458_1239157446119801,12,87,album,147420985293458,2017-03-24T03:05:12+0000,"📞設計對白：我只想安靜地做一個iPhone Case
😍蝙蝠俠75周年特別版iPhone case，好正啊~
📱適合iPhone6/6s/7/7Plus
產品鏈接：https://goo.gl/M9xjJX
#年度最有型iPhoneCase",11
1,265151445181_10158625749235182,1,211,share,265151445181,2017-05-08T10:05:00+0000,"《日本 5個遺世獨立仙境》

只看照片就融化！
這完全是仙境等級，重點是都在日本！
飛機咻一下就到了✈️

內容合作： 就愛去旅行粉絲團

#旅行 #日本 #仙境 #世界遺產 #超然脫俗",24
0,394413307347229_1267631230025428,0,21,photo,394413307347229,2017-05-27T04:00:00+0000,"#明珠會員俱樂部 

每個月28 南航會員日又即將來囉！

趕快加入明珠會員 ~ 立即享優惠 😍 

🔹 累積里程 ~ 兌換獎勵 !
🔹 機迷最愛 波音787及A380飛機模型，會員日7折！
🔹 會員專屬紅包大放送 ➡  https://goo.gl/61NP3B
🔹 廣州塔門票9折，優惠看這裡➡ https://goo.gl/FKmDjk
--------------------------------------------
🎯 立即加入明珠會員 → https://goo.gl/1tzESW",2
3,445727812160253_1410959302303761,32,16188,photo,445727812160253,2017-03-22T03:00:01+0000,"享受全球最高的笨豬跳，體驗從61層樓跳下所帶來的瞬間快感，帶著Visa卡給自己一個極限挑戰，成為朋友刮目相看的勇者！
憑Visa卡到Kaligo線上訂房享額外飛行哩程數優惠
Visa無限卡 👉 vi.sa/KaligoVI_TW
Visa御璽卡 👉 vi.sa/KaligoVS_TW
Visa卡 👉 vi.sa/KaligoTW",29
0,427298164109099_750930825079163,0,0,photo,427298164109099,2017-06-02T05:06:28+0000,"Coca-Cola x 《影子籃球員》
光與影包裝即將完售！
熱愛黑子與火神的粉絲
快快把握最後時間
把最夢幻的搭檔帶回家！

#可口可樂
#熱血瓶
#影子籃球員
#限定包裝",0
0,344867628859850_1627866017226665,0,11,album,344867628859850,2017-06-18T12:00:00+0000,"經典男士潮流單品，買3件享7折優惠！
多款時尚品牌熱銷單頻任您挑選
好事成三>>http://zlr.tw/2sCh9q4",0
1,643647909175865_659179004289422,12,62,,643647909175865,2017-02-17T07:35:55+0000,"親愛的粉絲們好 
目前地點已經更改至 : 
松壽路和松智路口，交叉口附近

發放時間將延長至下午5:00
造成不便，敬請見諒 !",5
0,1492820824263801_1875634542649092,0,14,multi_share_no_end_card,1492820824263801,2017-05-18T12:00:00+0000,"【🔔Tide×家樂福 好康限時優惠中！】
照過來~照過來~汰漬優惠促銷中！📣📣
5/18~6/6 到家樂福購買以下產品，立即享有最優惠的價格
★汰漬超濃縮三效洗衣膠囊(14入)特價 $209
★汰漬2倍超濃縮洗衣精(5.02L) 特價 $699
★汰漬超濃縮洗衣粉(2.72kg) 特價 $459
快揪親朋好友們，一起來家樂福搶便宜~",0
44,245293232158826_1447676541920483,800,814,animated_image_share,245293232158826,2017-04-13T12:00:00+0000,"誰都擋不住我那飄撇的髮型(甩頭~)
誰都遮不住我那豐腴的身材(扭腰~)
LG K10(2017) 120°廣角前鏡頭，讓你不再卡這卡那！
4/20前，寫下你最需要用LG K10(2017)的120°廣角前鏡頭拍下哪種自拍照，免費電影票立即抽(每人1張，共3名) ！

LG K10(2017) 輕鬆入手 K有搞頭 ➠ https://goo.gl/vS6wcX
#LG #LGK10_2017 #K10_2017 #LGKSERIES_2017 #LGMobile",198
4,132853350120519_1452684291470745,96,2901,photo,132853350120519,2017-04-07T13:00:00+0000,"【2017決戰天堂路－直播預告&抽獎活動】

眾所期待的《決戰天堂路》將在本周日早晨 7:40 正式開戰
在此提供直播連結，讓你見識全台選手的精采團結力

直播連結（賽後可看VOD）>>http://youtu.be/Tnizbzm0S7E

＜預測活動開跑＞
即刻起至 4/9 AM9:00 前，只要在本篇貼文留言預測前進布魯克林的大專院校隊伍（Ex.""XXX隊，布魯克林見！""）就有機會獲得跑者紀念裝備Pack！

大專院校隊伍名單>>http://bit.ly/2leO9AA

※本活動獎品僅寄送至台／澎／金／馬地區

#NewBalance #決戰天堂路 #AlwaysInBeta",16
8,616864385019829_1458114924228100,46,9301,video_inline,616864385019829,2017-04-20T04:04:57+0000,"#OralB 網紅PK賽【 原來電動牙刷這麼神 👑】

人氣網紅較勁比這？ HowHow VS 艾咪 鏡頭前出奇招～

愛吃零食 VS 三天不刷牙 ►► 誰的嘴巴比較髒？！
要小心看不見的地方喔 😮  
這時選擇對的💡工具做清潔就很重要拉！！

Oral-B 全球牙醫第一推薦牙刷品牌^，牙菌斑掰掰↓↓  

1⃣ 特有圓形刷頭：包覆整顆牙齒，靈活深入口腔內清潔
2⃣ 3D震動旋轉技術：先上下震碎牙菌斑，再左右掃除

#兩倍牙縫間牙菌斑清潔力*
#原來電動牙刷這麼神

*牙縫間指牙齒鄰接面難刷部位，P&G研發數據
^根據P&G委託獨立市場研究機構於2013年4月-2015年1月對全球有代表性的牙醫調查結果",0
2,119474188105563_1646323655420601,0,450,share,119474188105563,2017-06-19T07:00:00+0000,"【#華航高雄飛香港 SUMMER GO! 飛往最近的樂園嗨一夏！】

香港就是離台灣最近的樂園，從高雄出發又更近！
隨時和朋友約好說走就走～好嗨心❤

想大買大吃，從早到晚玩不停！
爽度最高的夏日香港自由行，怎麼玩都超嗨🤘

✈飛往最近的樂園．嗨心就訂 >> goo.gl/hMnbDA
來回機票 ( 未稅 ) NT$ 4,700 起 / 人

✈大買愛吃玩不停．超嗨快選 >> goo.gl/hMnbDA
夏日最嗨的自由行

#高雄飛香港 #搭華航最方便 #香港FUN享夏日禮 #說走就走 #香港逗陣行",28
0,139589396215732_795161557325176,0,4,photo,139589396215732,2017-05-04T04:00:00+0000,"【3大面向👉打造零底妝實力】
夏天就要到了，肌膚更要好好美白淡斑！
露得清細別全系列，3大面向讓你零底妝也透亮😉
Step1：淡化斑點✨
Step2：均勻膚色✨
Step3：保濕透亮✨

百合花菁萃+維生素C啟動美白能量！
連續使用21天，肌膚晶透又自然喔！

21天挑戰零底妝>>https://goo.gl/mcelP3
哪裡買>>https://goo.gl/WGl0kn
追蹤露得清IG >>https://www.instagram.com/neutrogenatw/

 — Products shown: 露得清細白修護晚霜 50g Neutrogena® Fine Fairness® Overnight Brightening Cream, 露得清細白晶透淨斑精華 30ml Neutrogena® Fine Fairness® Brightening Serum and 露得清細白晶透水凝霜 50g Fine Fairness Gel Cream.",2
0,107168266037752_1298008406953726,0,16,photo,107168266037752,2017-03-20T14:00:01+0000,"倒數 ing ~~~~~

2017年台灣湖池屋草莓季，填問卷抽獎活動

http://www.feversocial.com/promotion?promoid=115122&fvref=fvr",0
0,327434517420177_821762927987331,0,15,video_inline,327434517420177,2017-06-26T04:00:00+0000,"夏日型男穿搭，就是要輕鬆、休閒時尚不受拘束~
幾何圖形的POLO衫，提升整體的視覺衝擊、前衛感
或是條紋T-Shirt，衣身的美式風格LOGO設計，展現陽光與帥氣的一面
可搭配各樣潮流單品，讓整體大大加分~今年夏天不妨試試吧!

＃Crocodile ＃經典耐看
#會穿衣服的男人讓人著迷",2
1,1398100367093685_1913714388865611,7,1652,photo,1398100367093685,2017-04-28T04:30:03+0000,選擇一只Bowery 斜揹手袋，喜歡紅色還是黃色呢?  #CoachSpring2017 » 瀏覽 Bowery 手袋  http://bit.ly/2oOGXZT,14
177,333109469102_10154450915989103,984,1011,video_inline,333109469102,2017-03-31T11:36:29+0000,"💡 踢不爛小教室 - 直播京站場 💡

傳聞黃靴超防水? 今天我們實驗給你看！只要於直播結束前於留言留下「黃靴防水 下雨不愁 + tag一位可能正在淋雨的朋友」，將立即於結束後抽出一位幸運兒獲得一整組鞋類保養品！

#自家網紅自己捧
#黃靴防水下雨不愁
#Bootopia",52
0,360450250740751_1251714724947628,7,217,photo,360450250740751,2017-04-09T16:14:00+0000,"【4/8-4/10 米粉節 狂歡不停 🎵 】
封閉音腔設計，杜絕環境噪音干擾。石墨烯發聲振膜，手機直推高傳真音質，現在戴上，每一刻，享受音樂 ▶ 折扣價 NT$2295 （原價 NT$ 2495 ）
 
小米官網 mi.com & 台北小米之家 同步狂歡不停 ！
耳機優惠延長時間：至 4月 10日 晚上 10 點
#MFF2017",1
0,424429247586325_1573501612679077,0,11,photo,424429247586325,2017-03-10T09:17:29+0000,即日起到3/19(日)止，快來忠孝SOGO 12樓特賣會尋找專屬好鞋.....,0
0,283161705067_10158612597470068,0,146,photo,283161705067,2017-04-29T12:30:00+0000,"尋找另一個騎上Liv Beliv的亮麗女孩
Ride Like King等你來報名。報名到明天止
http://bit.ly/2pJQHX4
#抽LivBeliv",3
0,139129362880910_1188736664586836,0,24,album,139129362880910,2017-05-08T23:42:26+0000,"群雄並起的WTCC全新賽季

橫濱輪胎獨家贊助的WTCC世界房車錦標賽，嶄新的2017年賽季經過前兩個分站共四個回合賽事，分站冠軍分別由GUERRIERI Esteban(Campos Racing車隊、使用Chevrolet RML Cruze TC1賽車)、MONTEIRO Tiago(Honda Racing Team JAS車隊、使用Honda Civic WTCC賽車)、Thed Björk(Polestar Cyan Racing車隊、使用
Volvo S60 Polestar賽車)，以及Tom Chilton奪下(Sébastien Loeb Racing車隊、使用
Citroën C-Elysée WTCC賽車)，呈現不同車廠、不同車手紛紛奪冠的激烈場面，同時Volvo Polestar也暫時領先車廠冠軍積分榜，讓今年賽事可說是提前白熱化。

在車手總冠軍積分榜部份，MONTEIRO Tiago以穩定的表現經過前四個回合賽事共取得85分暫居領先，Thed Björk則是以70分暫居亞軍，意味著可說是新生軍的Volvo Polestar車隊所打造的Volvo S60 Polestar賽車，在今年賽季已經成為不可忽視的挑戰者。

WTCC第三個分站賽事將於5月14日在匈牙利的Hungaroring賽道進行，屆時賽況勢必也將同樣激烈可期。",0
